dataset_name,design_name,file_name,tokenizer,num_tokens
opencores,opencores__wb_conbus,wb_conbus_arb.v,cl100k_base,1826
opencores,opencores__wb_conbus,wb_conbus_top.v,cl100k_base,9819
opencores,opencores__wb_conbus,wb_conbus_defines.v,cl100k_base,374
opencores,opencores__wb_conmax,wb_conmax_pri_enc.v,cl100k_base,1410
opencores,opencores__wb_conmax,wb_conmax_arb.v,cl100k_base,1987
opencores,opencores__wb_conmax,wb_conmax_msel.v,cl100k_base,2539
opencores,opencores__wb_conmax,wb_conmax_pri_dec.v,cl100k_base,894
opencores,opencores__wb_conmax,wb_conmax_slave_if.v,cl100k_base,4667
opencores,opencores__wb_conmax,wb_conmax_defines.v,cl100k_base,543
opencores,opencores__wb_conmax,wb_conmax_top.v,cl100k_base,62833
opencores,opencores__wb_conmax,wb_conmax_master_if.v,cl100k_base,7958
opencores,opencores__wb_conmax,wb_conmax_rf.v,cl100k_base,3280
opencores,opencores__wb_dma,wb_dma_ch_sel.v,cl100k_base,23819
opencores,opencores__wb_dma,wb_dma_ch_arb.v,cl100k_base,16410
opencores,opencores__wb_dma,wb_dma_wb_slv.v,cl100k_base,1482
opencores,opencores__wb_dma,wb_dma_top.v,cl100k_base,14153
opencores,opencores__wb_dma,wb_dma_de.v,cl100k_base,6613
opencores,opencores__wb_dma,wb_dma_defines.v,cl100k_base,1101
opencores,opencores__wb_dma,wb_dma_ch_rf.v,cl100k_base,5644
opencores,opencores__wb_dma,wb_dma_inc30r.v,cl100k_base,820
opencores,opencores__wb_dma,wb_dma_rf.v,cl100k_base,29219
opencores,opencores__wb_dma,wb_dma_ch_pri_enc.v,cl100k_base,4179
opencores,opencores__wb_dma,wb_dma_wb_if.v,cl100k_base,2115
opencores,opencores__wb_dma,wb_dma_pri_enc_sub.v,cl100k_base,1348
opencores,opencores__wb_dma,wb_dma_wb_mast.v,cl100k_base,1393
opencores,opencores__wb_flash,wb_flash.v,cl100k_base,1147
opencores,opencores__wb_lcd,wb_lcd.v,cl100k_base,1055
opencores,opencores__wb_lcd,lcd_defines.v,cl100k_base,1024
opencores,opencores__wb_lcd,delay_counter.v,cl100k_base,529
opencores,opencores__wb_lcd,lcd_display.v,cl100k_base,3417
opencores,opencores__wb_lcd_ramless,wb_lcd.v,cl100k_base,789
opencores,opencores__wb_lcd_ramless,lcd_defines.v,cl100k_base,1024
opencores,opencores__wb_lcd_ramless,delay_counter.v,cl100k_base,529
opencores,opencores__wb_lcd_ramless,lcd_display.v,cl100k_base,3190
opencores,opencores__wb_mcs51,wb_mcs51.v,cl100k_base,908
opencores,opencores__wb_size_bridge,async_mem_if.v,cl100k_base,2500
opencores,opencores__wb_size_bridge,asram_if.v,cl100k_base,1073
opencores,opencores__wb_size_bridge,wb_size_bridge.v,cl100k_base,3964
opencores,opencores__wb_to_amba,wb_arm_phase_fsm.v,cl100k_base,399
opencores,opencores__wb_to_amba,wb_arm_slave_top.v,cl100k_base,1392
opencores,opencores__xge_mac,sync_clk_core.v,cl100k_base,593
opencores,opencores__xge_mac,rx_hold_fifo.v,cl100k_base,777
opencores,opencores__xge_mac,rx_enqueue.v,cl100k_base,6440
opencores,opencores__xge_mac,rx_data_fifo.v,cl100k_base,827
opencores,opencores__xge_mac,xge_mac.v,cl100k_base,5651
opencores,opencores__xge_mac,tx_dequeue.v,cl100k_base,7556
opencores,opencores__xge_mac,meta_sync_single.v,cl100k_base,653
opencores,opencores__xge_mac,sync_clk_wb.v,cl100k_base,1056
opencores,opencores__xge_mac,CRC32_D64.v,cl100k_base,8046
opencores,opencores__xge_mac,fault_sm.v,cl100k_base,1830
opencores,opencores__xge_mac,tx_hold_fifo.v,cl100k_base,827
opencores,opencores__xge_mac,generic_mem_medium.v,cl100k_base,1031
opencores,opencores__xge_mac,rx_dequeue.v,cl100k_base,1451
opencores,opencores__xge_mac,wishbone_if.v,cl100k_base,1486
opencores,opencores__xge_mac,CRC32_D8.v,cl100k_base,1864
opencores,opencores__xge_mac,generic_fifo_ctrl.v,cl100k_base,1747
opencores,opencores__xge_mac,generic_mem_small.v,cl100k_base,1030
opencores,opencores__xge_mac,tx_data_fifo.v,cl100k_base,857
opencores,opencores__xge_mac,defines.v,cl100k_base,875
opencores,opencores__xge_mac,meta_sync.v,cl100k_base,545
opencores,opencores__xge_mac,tx_enqueue.v,cl100k_base,1204
opencores,opencores__xge_mac,sync_clk_xgmii_tx.v,cl100k_base,676
opencores,opencores__xge_mac,utils.v,cl100k_base,591
opencores,opencores__xge_mac,generic_fifo.v,cl100k_base,1194
opencores,opencores__xge_mac,timescale.v,cl100k_base,11
opencores,opencores__xtea,xtea.v,cl100k_base,2501
opencores,opencores__yadmc,yadmc_spram.v,cl100k_base,355
opencores,opencores__yadmc,yadmc_sdram16.v,cl100k_base,7042
opencores,opencores__yadmc,yadmc_dpram.v,cl100k_base,445
opencores,opencores__yadmc,yadmc.v,cl100k_base,3368
opencores,opencores__yadmc,yadmc_sync.v,cl100k_base,387
verilog_adders_mongrelgem,verilog_adders_mongrelgem__CarryLookaheadAdder,CarryLookaheadAdder.v,cl100k_base,267577
verilog_adders_mongrelgem,verilog_adders_mongrelgem__CarryRippleAdder,CarryRippleAdder.v,cl100k_base,659
verilog_adders_mongrelgem,verilog_adders_mongrelgem__CarrySelectAdder,CarrySelectAdder.v,cl100k_base,2594
verilog_adders_mongrelgem,verilog_adders_mongrelgem__CarrySkipAdder,CarrySkipAdder.v,cl100k_base,1263
verilog_adders_mongrelgem,verilog_adders_mongrelgem__HybridAdder,HybridAdder.v,cl100k_base,46107
verilog_adders_mongrelgem,verilog_adders_mongrelgem__KoggeStoneAdder,KoggeStoneAdder.v,cl100k_base,2465
vtr,vtr__and_latch,and_latch.v,cl100k_base,72
vtr,vtr__and_latch,primitives.v,cl100k_base,2335
vtr,vtr__arm_core,arm_core.v,cl100k_base,90282
vtr,vtr__arm_core,primitives.v,cl100k_base,2335
vtr,vtr__bgm,bgm.v,cl100k_base,27253
vtr,vtr__bgm,primitives.v,cl100k_base,2335
vtr,vtr__blob_merge,blob_merge.v,cl100k_base,20852
vtr,vtr__blob_merge,primitives.v,cl100k_base,2335
vtr,vtr__ch_intrinsics,ch_intrinsics.v,cl100k_base,1574
vtr,vtr__ch_intrinsics,primitives.v,cl100k_base,2335
vtr,vtr__diffeq1,diffeq1.v,cl100k_base,480
vtr,vtr__diffeq1,primitives.v,cl100k_base,2335
vtr,vtr__diffeq2,diffeq2.v,cl100k_base,508
vtr,vtr__diffeq2,primitives.v,cl100k_base,2335
vtr,vtr__mkDelayWorker32B,mkDelayWorker32B.v,cl100k_base,71939
vtr,vtr__mkDelayWorker32B,primitives.v,cl100k_base,2335
vtr,vtr__mkPktMerge,mkPktMerge.v,cl100k_base,11823
vtr,vtr__mkPktMerge,primitives.v,cl100k_base,2335
vtr,vtr__mkSMAdapter4B,mkSMAdapter4B.v,cl100k_base,51135
vtr,vtr__mkSMAdapter4B,primitives.v,cl100k_base,2335
vtr,vtr__multiclock_output_and_latch,multiclock_output_and_latch.v,cl100k_base,270
vtr,vtr__multiclock_output_and_latch,primitives.v,cl100k_base,2335
vtr,vtr__multiclock_reader_writer,multiclock_reader_writer.v,cl100k_base,346
vtr,vtr__multiclock_reader_writer,primitives.v,cl100k_base,2335
vtr,vtr__multiclock_separate_and_latch,multiclock_separate_and_latch.v,cl100k_base,219
vtr,vtr__multiclock_separate_and_latch,primitives.v,cl100k_base,2335
vtr,vtr__or1200,or1200.v,cl100k_base,51527
vtr,vtr__or1200,primitives.v,cl100k_base,2335
vtr,vtr__raygentop,raygentop.v,cl100k_base,24383
vtr,vtr__raygentop,primitives.v,cl100k_base,2335
vtr,vtr__sha,sha.v,cl100k_base,15016
vtr,vtr__sha,primitives.v,cl100k_base,2335
vtr,vtr__single_ff,single_ff.v,cl100k_base,27
vtr,vtr__single_ff,primitives.v,cl100k_base,2335
vtr,vtr__single_wire,single_wire.v,cl100k_base,17
vtr,vtr__single_wire,primitives.v,cl100k_base,2335
vtr,vtr__spree,spree.v,cl100k_base,23899
vtr,vtr__spree,primitives.v,cl100k_base,2335
vtr,vtr__stereovision0,stereovision0.v,cl100k_base,56154
vtr,vtr__stereovision0,primitives.v,cl100k_base,2335
vtr,vtr__stereovision1,stereovision1.v,cl100k_base,40418
vtr,vtr__stereovision1,primitives.v,cl100k_base,2335
vtr,vtr__stereovision2,stereovision2.v,cl100k_base,25347
vtr,vtr__stereovision2,primitives.v,cl100k_base,2335
vtr,vtr__stereovision3,stereovision3.v,cl100k_base,9292
vtr,vtr__stereovision3,primitives.v,cl100k_base,2335
adders_cvut,adders_cvut__01_adder,01_adder.v,o200k_base,347
adders_cvut,adders_cvut__02_adder,02_adder.v,o200k_base,636
adders_cvut,adders_cvut__03_adder,03_adder.v,o200k_base,925
adders_cvut,adders_cvut__04_adder,04_adder.v,o200k_base,1214
adders_cvut,adders_cvut__05_adder,05_adder.v,o200k_base,1503
adders_cvut,adders_cvut__06_adder,06_adder.v,o200k_base,1792
adders_cvut,adders_cvut__07_adder,07_adder.v,o200k_base,2082
adders_cvut,adders_cvut__08_adder,08_adder.v,o200k_base,2371
adders_cvut,adders_cvut__09_adder,09_adder.v,o200k_base,2660
adders_cvut,adders_cvut__10_adder,10_adder.v,o200k_base,2949
adders_cvut,adders_cvut__11_adder,11_adder.v,o200k_base,3238
adders_cvut,adders_cvut__12_adder,12_adder.v,o200k_base,3527
adders_cvut,adders_cvut__13_adder,13_adder.v,o200k_base,3816
adders_cvut,adders_cvut__14_adder,14_adder.v,o200k_base,4106
adders_cvut,adders_cvut__15_adder,15_adder.v,o200k_base,4395
adders_cvut,adders_cvut__16_adder,16_adder.v,o200k_base,4684
deepbenchverilog,deepbenchverilog__GEMM_1760_128_1760_N_N_Core_220_128_220,matrix_multiply_full.v,o200k_base,134593
deepbenchverilog,deepbenchverilog__GEMM_1760_128_1760_N_N_Core_220_128_220,matrix_multiply_tbkb.v,o200k_base,460
deepbenchverilog,deepbenchverilog__GEMM_1760_128_1760_N_N_Core_220_128_220,matrix_multiply_tcud.v,o200k_base,460
deepbenchverilog,deepbenchverilog__GEMM_1760_128_1760_N_N_Core_220_128_220,matrix_multiply_tdEe.v,o200k_base,446
deepbenchverilog,deepbenchverilog__GEMM_1760_128_1760_N_N_Core_220_128_220,matrix_multiply_tdLJ.v,o200k_base,450
deepbenchverilog,deepbenchverilog__GEMM_1760_128_1760_N_N_Core_220_128_220,matrix_multiply_thjb.v,o200k_base,448
deepbenchverilog,deepbenchverilog__GEMM_1760_128_1760_N_N_Core_220_128_220,matrix_multiply_top.v,o200k_base,266673
deepbenchverilog,deepbenchverilog__GEMM_1760_128_1760_N_N_Core_352_128_352_extra,matrix_multiply_full.v,o200k_base,209647
deepbenchverilog,deepbenchverilog__GEMM_1760_128_1760_N_N_Core_352_128_352_extra,matrix_multiply_tbkb.v,o200k_base,460
deepbenchverilog,deepbenchverilog__GEMM_1760_128_1760_N_N_Core_352_128_352_extra,matrix_multiply_tcud.v,o200k_base,460
deepbenchverilog,deepbenchverilog__GEMM_1760_128_1760_N_N_Core_352_128_352_extra,matrix_multiply_tdEe.v,o200k_base,446
deepbenchverilog,deepbenchverilog__GEMM_1760_128_1760_N_N_Core_352_128_352_extra,matrix_multiply_tfT5.v,o200k_base,450
deepbenchverilog,deepbenchverilog__GEMM_1760_128_1760_N_N_Core_352_128_352_extra,matrix_multiply_tlzb.v,o200k_base,452
deepbenchverilog,deepbenchverilog__GEMM_1760_128_1760_N_N_Core_352_128_352_extra,matrix_multiply_top.v,o200k_base,430652
deepbenchverilog,deepbenchverilog__GEMM_2560_64_2560_N_N_Core_256_64_256,matrix_multiply_full.v,o200k_base,154813
deepbenchverilog,deepbenchverilog__GEMM_2560_64_2560_N_N_Core_256_64_256,matrix_multiply_tbkb.v,o200k_base,460
deepbenchverilog,deepbenchverilog__GEMM_2560_64_2560_N_N_Core_256_64_256,matrix_multiply_tcud.v,o200k_base,446
deepbenchverilog,deepbenchverilog__GEMM_2560_64_2560_N_N_Core_256_64_256,matrix_multiply_tekP.v,o200k_base,450
deepbenchverilog,deepbenchverilog__GEMM_2560_64_2560_N_N_Core_256_64_256,matrix_multiply_tisb.v,o200k_base,448
deepbenchverilog,deepbenchverilog__GEMM_2560_64_2560_N_N_Core_256_64_256,matrix_multiply_top.v,o200k_base,297661
deepbenchverilog,deepbenchverilog__GEMM_3072_128_1024_T_N_Core_256_128_256,matrix_multiply_full.v,o200k_base,155229
deepbenchverilog,deepbenchverilog__GEMM_3072_128_1024_T_N_Core_256_128_256,matrix_multiply_tbkb.v,o200k_base,460
deepbenchverilog,deepbenchverilog__GEMM_3072_128_1024_T_N_Core_256_128_256,matrix_multiply_tcud.v,o200k_base,446
deepbenchverilog,deepbenchverilog__GEMM_3072_128_1024_T_N_Core_256_128_256,matrix_multiply_tekP.v,o200k_base,450
deepbenchverilog,deepbenchverilog__GEMM_3072_128_1024_T_N_Core_256_128_256,matrix_multiply_tisb.v,o200k_base,448
deepbenchverilog,deepbenchverilog__GEMM_3072_128_1024_T_N_Core_256_128_256,matrix_multiply_top.v,o200k_base,309053
deepbenchverilog,deepbenchverilog__GEMM_3072_3000_1024_N_N_Core_256_200_256,matrix_multiply_full.v,o200k_base,155356
deepbenchverilog,deepbenchverilog__GEMM_3072_3000_1024_N_N_Core_256_200_256,matrix_multiply_tbkb.v,o200k_base,460
deepbenchverilog,deepbenchverilog__GEMM_3072_3000_1024_N_N_Core_256_200_256,matrix_multiply_tcud.v,o200k_base,460
deepbenchverilog,deepbenchverilog__GEMM_3072_3000_1024_N_N_Core_256_200_256,matrix_multiply_tdEe.v,o200k_base,446
deepbenchverilog,deepbenchverilog__GEMM_3072_3000_1024_N_N_Core_256_200_256,matrix_multiply_telP.v,o200k_base,446
deepbenchverilog,deepbenchverilog__GEMM_3072_3000_1024_N_N_Core_256_200_256,matrix_multiply_titb.v,o200k_base,452
deepbenchverilog,deepbenchverilog__GEMM_3072_3000_1024_N_N_Core_256_200_256,matrix_multiply_top.v,o200k_base,308806
deepbenchverilog,deepbenchverilog__GEMM_35_700_2048_N_N_Core_35_175_256,matrix_multiply_full.v,o200k_base,154934
deepbenchverilog,deepbenchverilog__GEMM_35_700_2048_N_N_Core_35_175_256,matrix_multiply_tbkb.v,o200k_base,460
deepbenchverilog,deepbenchverilog__GEMM_35_700_2048_N_N_Core_35_175_256,matrix_multiply_tcud.v,o200k_base,460
deepbenchverilog,deepbenchverilog__GEMM_35_700_2048_N_N_Core_35_175_256,matrix_multiply_tdEe.v,o200k_base,446
deepbenchverilog,deepbenchverilog__GEMM_35_700_2048_N_N_Core_35_175_256,matrix_multiply_telP.v,o200k_base,446
deepbenchverilog,deepbenchverilog__GEMM_35_700_2048_N_N_Core_35_175_256,matrix_multiply_titb.v,o200k_base,452
deepbenchverilog,deepbenchverilog__GEMM_35_700_2048_N_N_Core_35_175_256,matrix_multiply_top.v,o200k_base,307985
deepbenchverilog,deepbenchverilog__GEMM_5124_700_2048_N_N_Core_244_175_256,matrix_multiply_full.v,o200k_base,155353
deepbenchverilog,deepbenchverilog__GEMM_5124_700_2048_N_N_Core_244_175_256,matrix_multiply_tbkb.v,o200k_base,460
deepbenchverilog,deepbenchverilog__GEMM_5124_700_2048_N_N_Core_244_175_256,matrix_multiply_tcud.v,o200k_base,460
deepbenchverilog,deepbenchverilog__GEMM_5124_700_2048_N_N_Core_244_175_256,matrix_multiply_tdEe.v,o200k_base,446
deepbenchverilog,deepbenchverilog__GEMM_5124_700_2048_N_N_Core_244_175_256,matrix_multiply_telP.v,o200k_base,446
deepbenchverilog,deepbenchverilog__GEMM_5124_700_2048_N_N_Core_244_175_256,matrix_multiply_titb.v,o200k_base,452
deepbenchverilog,deepbenchverilog__GEMM_5124_700_2048_N_N_Core_244_175_256,matrix_multiply_top.v,o200k_base,308806
deepbenchverilog,deepbenchverilog__GEMM_5124_9124_2560_T_N_Core_244_256_256,matrix_multiply_full.v,o200k_base,155229
deepbenchverilog,deepbenchverilog__GEMM_5124_9124_2560_T_N_Core_244_256_256,matrix_multiply_tbkb.v,o200k_base,460
deepbenchverilog,deepbenchverilog__GEMM_5124_9124_2560_T_N_Core_244_256_256,matrix_multiply_tcud.v,o200k_base,446
deepbenchverilog,deepbenchverilog__GEMM_5124_9124_2560_T_N_Core_244_256_256,matrix_multiply_tekP.v,o200k_base,450
deepbenchverilog,deepbenchverilog__GEMM_5124_9124_2560_T_N_Core_244_256_256,matrix_multiply_tisb.v,o200k_base,448
deepbenchverilog,deepbenchverilog__GEMM_5124_9124_2560_T_N_Core_244_256_256,matrix_multiply_top.v,o200k_base,308990
deepbenchverilog,deepbenchverilog__GEMM_512_6000_2816_N_N_Core_256_200_256,matrix_multiply_full.v,o200k_base,155356
deepbenchverilog,deepbenchverilog__GEMM_512_6000_2816_N_N_Core_256_200_256,matrix_multiply_tbkb.v,o200k_base,460
deepbenchverilog,deepbenchverilog__GEMM_512_6000_2816_N_N_Core_256_200_256,matrix_multiply_tcud.v,o200k_base,460
deepbenchverilog,deepbenchverilog__GEMM_512_6000_2816_N_N_Core_256_200_256,matrix_multiply_tdEe.v,o200k_base,446
deepbenchverilog,deepbenchverilog__GEMM_512_6000_2816_N_N_Core_256_200_256,matrix_multiply_telP.v,o200k_base,446
deepbenchverilog,deepbenchverilog__GEMM_512_6000_2816_N_N_Core_256_200_256,matrix_multiply_titb.v,o200k_base,452
deepbenchverilog,deepbenchverilog__GEMM_512_6000_2816_N_N_Core_256_200_256,matrix_multiply_top.v,o200k_base,308806
deepbenchverilog,deepbenchverilog__GEMM_7860_648_2560_N_N_Core_131_64_256,matrix_multiply_full.v,o200k_base,154813
deepbenchverilog,deepbenchverilog__GEMM_7860_648_2560_N_N_Core_131_64_256,matrix_multiply_tbkb.v,o200k_base,460
deepbenchverilog,deepbenchverilog__GEMM_7860_648_2560_N_N_Core_131_64_256,matrix_multiply_tcud.v,o200k_base,446
deepbenchverilog,deepbenchverilog__GEMM_7860_648_2560_N_N_Core_131_64_256,matrix_multiply_tekP.v,o200k_base,450
deepbenchverilog,deepbenchverilog__GEMM_7860_648_2560_N_N_Core_131_64_256,matrix_multiply_tisb.v,o200k_base,448
deepbenchverilog,deepbenchverilog__GEMM_7860_648_2560_N_N_Core_131_64_256,matrix_multiply_top.v,o200k_base,297599
deepbenchverilog,deepbenchverilog__GRU_2560_2_Core_256_2_256_Reuse_30_1_20,GetMatrixElement.v,o200k_base,23435
deepbenchverilog,deepbenchverilog__GRU_2560_2_Core_256_2_256_Reuse_30_1_20,matrix_multiply_full.v,o200k_base,2400690
deepbenchverilog,deepbenchverilog__GRU_2560_2_Core_256_2_256_Reuse_30_1_20,matrix_multiply_tbkb.v,o200k_base,31497
deepbenchverilog,deepbenchverilog__GRU_2560_2_Core_256_2_256_Reuse_30_1_20,matrix_multiply_tcud.v,o200k_base,460
deepbenchverilog,deepbenchverilog__GRU_2560_2_Core_256_2_256_Reuse_30_1_20,matrix_multiply_tdEe.v,o200k_base,446
deepbenchverilog,deepbenchverilog__GRU_2560_2_Core_256_2_256_Reuse_30_1_20,matrix_multiply_telP.v,o200k_base,446
deepbenchverilog,deepbenchverilog__GRU_2560_2_Core_256_2_256_Reuse_30_1_20,matrix_multiply_top.v,o200k_base,249679
deepbenchverilog,deepbenchverilog__GRU_2816_1_Core_256_1_256_Reuse_33_1_22,matrix_multiply_full.v,o200k_base,62556
deepbenchverilog,deepbenchverilog__GRU_2816_1_Core_256_1_256_Reuse_33_1_22,matrix_multiply_tbkb.v,o200k_base,15870
deepbenchverilog,deepbenchverilog__GRU_2816_1_Core_256_1_256_Reuse_33_1_22,matrix_multiply_tcud.v,o200k_base,15832
deepbenchverilog,deepbenchverilog__GRU_2816_1_Core_256_1_256_Reuse_33_1_22,matrix_multiply_tdEe.v,o200k_base,446
deepbenchverilog,deepbenchverilog__GRU_2816_1_Core_256_1_256_Reuse_33_1_22,matrix_multiply_top.v,o200k_base,1902164
deepbenchverilog,deepbenchverilog__LSTM_1024_128_Core_256_128_256_Reuse_16_1_8,matrix_multiply_full.v,o200k_base,155229
deepbenchverilog,deepbenchverilog__LSTM_1024_128_Core_256_128_256_Reuse_16_1_8,matrix_multiply_tbkb.v,o200k_base,460
deepbenchverilog,deepbenchverilog__LSTM_1024_128_Core_256_128_256_Reuse_16_1_8,matrix_multiply_tcud.v,o200k_base,446
deepbenchverilog,deepbenchverilog__LSTM_1024_128_Core_256_128_256_Reuse_16_1_8,matrix_multiply_tekP.v,o200k_base,450
deepbenchverilog,deepbenchverilog__LSTM_1024_128_Core_256_128_256_Reuse_16_1_8,matrix_multiply_tisb.v,o200k_base,448
deepbenchverilog,deepbenchverilog__LSTM_1024_128_Core_256_128_256_Reuse_16_1_8,matrix_multiply_top.v,o200k_base,309053
deepbenchverilog,deepbenchverilog__LSTM_1536_4_Core_256_4_256_Reuse_24_1_12,GetMatrixElement.v,o200k_base,46531
deepbenchverilog,deepbenchverilog__LSTM_1536_4_Core_256_4_256_Reuse_24_1_12,matrix_multiply_full.v,o200k_base,4641331
deepbenchverilog,deepbenchverilog__LSTM_1536_4_Core_256_4_256_Reuse_24_1_12,matrix_multiply_tbkb.v,o200k_base,62815
deepbenchverilog,deepbenchverilog__LSTM_1536_4_Core_256_4_256_Reuse_24_1_12,matrix_multiply_tcud.v,o200k_base,460
deepbenchverilog,deepbenchverilog__LSTM_1536_4_Core_256_4_256_Reuse_24_1_12,matrix_multiply_tdEe.v,o200k_base,446
deepbenchverilog,deepbenchverilog__LSTM_1536_4_Core_256_4_256_Reuse_24_1_12,matrix_multiply_telP.v,o200k_base,448
deepbenchverilog,deepbenchverilog__LSTM_1536_4_Core_256_4_256_Reuse_24_1_12,matrix_multiply_top.v,o200k_base,284756
deepbenchverilog,deepbenchverilog__LSTM_256_4_Core_256_4_256_Reuse_4_1_2,GetMatrixElement.v,o200k_base,46531
deepbenchverilog,deepbenchverilog__LSTM_256_4_Core_256_4_256_Reuse_4_1_2,matrix_multiply_full.v,o200k_base,4641331
deepbenchverilog,deepbenchverilog__LSTM_256_4_Core_256_4_256_Reuse_4_1_2,matrix_multiply_tbkb.v,o200k_base,62815
deepbenchverilog,deepbenchverilog__LSTM_256_4_Core_256_4_256_Reuse_4_1_2,matrix_multiply_tcud.v,o200k_base,460
deepbenchverilog,deepbenchverilog__LSTM_256_4_Core_256_4_256_Reuse_4_1_2,matrix_multiply_tdEe.v,o200k_base,446
deepbenchverilog,deepbenchverilog__LSTM_256_4_Core_256_4_256_Reuse_4_1_2,matrix_multiply_telP.v,o200k_base,448
deepbenchverilog,deepbenchverilog__LSTM_256_4_Core_256_4_256_Reuse_4_1_2,matrix_multiply_top.v,o200k_base,284756
deepbenchverilog,deepbenchverilog__LSTM_2816_32_Core_256_32_256_Reuse_33_1_22,matrix_multiply_full.v,o200k_base,154814
deepbenchverilog,deepbenchverilog__LSTM_2816_32_Core_256_32_256_Reuse_33_1_22,matrix_multiply_tbkb.v,o200k_base,460
deepbenchverilog,deepbenchverilog__LSTM_2816_32_Core_256_32_256_Reuse_33_1_22,matrix_multiply_tcud.v,o200k_base,446
deepbenchverilog,deepbenchverilog__LSTM_2816_32_Core_256_32_256_Reuse_33_1_22,matrix_multiply_tekP.v,o200k_base,450
deepbenchverilog,deepbenchverilog__LSTM_2816_32_Core_256_32_256_Reuse_33_1_22,matrix_multiply_tisb.v,o200k_base,448
deepbenchverilog,deepbenchverilog__LSTM_2816_32_Core_256_32_256_Reuse_33_1_22,matrix_multiply_top.v,o200k_base,297662
deepbenchverilog,deepbenchverilog__Vanilla_1760_16_Core_220_16_220_Reuse_8_1_12,matrix_multiply_full.v,o200k_base,134371
deepbenchverilog,deepbenchverilog__Vanilla_1760_16_Core_220_16_220_Reuse_8_1_12,matrix_multiply_tbkb.v,o200k_base,460
deepbenchverilog,deepbenchverilog__Vanilla_1760_16_Core_220_16_220_Reuse_8_1_12,matrix_multiply_tcud.v,o200k_base,460
deepbenchverilog,deepbenchverilog__Vanilla_1760_16_Core_220_16_220_Reuse_8_1_12,matrix_multiply_tdEe.v,o200k_base,446
deepbenchverilog,deepbenchverilog__Vanilla_1760_16_Core_220_16_220_Reuse_8_1_12,matrix_multiply_tdLJ.v,o200k_base,450
deepbenchverilog,deepbenchverilog__Vanilla_1760_16_Core_220_16_220_Reuse_8_1_12,matrix_multiply_thjb.v,o200k_base,448
deepbenchverilog,deepbenchverilog__Vanilla_1760_16_Core_220_16_220_Reuse_8_1_12,matrix_multiply_top.v,o200k_base,256866
deepbenchverilog,deepbenchverilog__Vanilla_2560_32_Core_256_32_256_Reuse_10_1_20,matrix_multiply_full.v,o200k_base,154814
deepbenchverilog,deepbenchverilog__Vanilla_2560_32_Core_256_32_256_Reuse_10_1_20,matrix_multiply_tbkb.v,o200k_base,460
deepbenchverilog,deepbenchverilog__Vanilla_2560_32_Core_256_32_256_Reuse_10_1_20,matrix_multiply_tcud.v,o200k_base,446
deepbenchverilog,deepbenchverilog__Vanilla_2560_32_Core_256_32_256_Reuse_10_1_20,matrix_multiply_tekP.v,o200k_base,450
deepbenchverilog,deepbenchverilog__Vanilla_2560_32_Core_256_32_256_Reuse_10_1_20,matrix_multiply_tisb.v,o200k_base,448
deepbenchverilog,deepbenchverilog__Vanilla_2560_32_Core_256_32_256_Reuse_10_1_20,matrix_multiply_top.v,o200k_base,297662
deepbenchverilog,deepbenchverilog__conv_b16_in_28_28_16_f_5_5_8_s_1_p_same,Block_proc.v,o200k_base,1042
deepbenchverilog,deepbenchverilog__conv_b16_in_28_28_16_f_5_5_8_s_1_p_same,conv_2d_cl_array_array_ap_fixed_8u_config2_s.v,o200k_base,695506
deepbenchverilog,deepbenchverilog__conv_b16_in_28_28_16_f_5_5_8_s_1_p_same,fifo_w8_d1024_A.v,o200k_base,1183
deepbenchverilog,deepbenchverilog__conv_b16_in_28_28_16_f_5_5_8_s_1_p_same,fifo_w8_d140_A.v,o200k_base,1181
deepbenchverilog,deepbenchverilog__conv_b16_in_28_28_16_f_5_5_8_s_1_p_same,fifo_w8_d784_A.v,o200k_base,1181
deepbenchverilog,deepbenchverilog__conv_b16_in_28_28_16_f_5_5_8_s_1_p_same,myproject.v,o200k_base,20443
deepbenchverilog,deepbenchverilog__conv_b16_in_28_28_16_f_5_5_8_s_1_p_same,myproject_mux_1287_25_1_1.v,o200k_base,8020
deepbenchverilog,deepbenchverilog__conv_b16_in_28_28_16_f_5_5_8_s_1_p_same,relu_array_array_ap_fixed_8u_relu_config3_s.v,o200k_base,20552
deepbenchverilog,deepbenchverilog__conv_b16_in_28_28_16_f_5_5_8_s_1_p_same,start_for_conv_2d_cl_array_array_ap_fixed_8u_config2_U0.v,o200k_base,973
deepbenchverilog,deepbenchverilog__conv_b16_in_28_28_16_f_5_5_8_s_1_p_same,start_for_relu_array_array_ap_fixed_8u_relu_config3_U0.v,o200k_base,961
deepbenchverilog,deepbenchverilog__conv_b16_in_28_28_16_f_5_5_8_s_1_p_same,zeropad2d_cl_array_array_ap_fixed_16u_config4_s.v,o200k_base,42517
deepbenchverilog,deepbenchverilog__conv_b16_in_56_56_3_f_3_3_16_s_1_p_same,Block_proc.v,o200k_base,1042
deepbenchverilog,deepbenchverilog__conv_b16_in_56_56_3_f_3_3_16_s_1_p_same,conv_2d_cl_array_array_ap_fixed_16u_config2_s.v,o200k_base,87523
deepbenchverilog,deepbenchverilog__conv_b16_in_56_56_3_f_3_3_16_s_1_p_same,fifo_w8_d168_A.v,o200k_base,1181
deepbenchverilog,deepbenchverilog__conv_b16_in_56_56_3_f_3_3_16_s_1_p_same,fifo_w8_d3136_A.v,o200k_base,1183
