module_hash,module_name,design_name,dataset_name,unique_count
dc633fcea4bfd25755464417db98162d0a37f8ca33e2ff337a4f883ea8ce9016,credit_to_valrdy,opdb__chip_X_5__Y_5__NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_chip,opdb,10
dc633fcea4bfd25755464417db98162d0a37f8ca33e2ff337a4f883ea8ce9016,credit_to_valrdy,opdb__chip_X_1__Y_1__NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_chip,opdb,10
d00926a637fd1682e5c013b22f253234be0c452eddc79db37c678ea94e948e14,clk_gating_latch,opdb__tile_NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_tile,opdb,10
d00926a637fd1682e5c013b22f253234be0c452eddc79db37c678ea94e948e14,clk_gating_latch,opdb__sparc_mul_sparc_mul,opdb,10
d00926a637fd1682e5c013b22f253234be0c452eddc79db37c678ea94e948e14,clk_gating_latch,opdb__sparc_lsu_L1D_8192_4_sparc_lsu,opdb,10
d00926a637fd1682e5c013b22f253234be0c452eddc79db37c678ea94e948e14,clk_gating_latch,opdb__sparc_ifu_L1I_16384_4_sparc_ifu,opdb,10
d00926a637fd1682e5c013b22f253234be0c452eddc79db37c678ea94e948e14,clk_gating_latch,opdb__sparc_ffu_sparc_ffu,opdb,10
d00926a637fd1682e5c013b22f253234be0c452eddc79db37c678ea94e948e14,clk_gating_latch,opdb__sparc_exu_sparc_exu,opdb,10
d00926a637fd1682e5c013b22f253234be0c452eddc79db37c678ea94e948e14,clk_gating_latch,opdb__l2_NETWORK_2dmesh__L2_65536_4_l2,opdb,10
d00926a637fd1682e5c013b22f253234be0c452eddc79db37c678ea94e948e14,clk_gating_latch,opdb__l15_NETWORK_2dmesh__L1D_8192_4__L15_8192_4_l15,opdb,10
d00926a637fd1682e5c013b22f253234be0c452eddc79db37c678ea94e948e14,clk_gating_latch,opdb__chip_X_5__Y_5__NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_chip,opdb,10
d00926a637fd1682e5c013b22f253234be0c452eddc79db37c678ea94e948e14,clk_gating_latch,opdb__chip_X_1__Y_1__NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_chip,opdb,10
cec5ba1b0d5d069dcf20ecb8ad5f1745868cc707d6e73af8bcdd6290f16ba5fd,zzecc_sctag_pgen_32b,opdb__tile_NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_tile,opdb,10
cec5ba1b0d5d069dcf20ecb8ad5f1745868cc707d6e73af8bcdd6290f16ba5fd,zzecc_sctag_pgen_32b,opdb__sparc_mul_sparc_mul,opdb,10
cec5ba1b0d5d069dcf20ecb8ad5f1745868cc707d6e73af8bcdd6290f16ba5fd,zzecc_sctag_pgen_32b,opdb__sparc_lsu_L1D_8192_4_sparc_lsu,opdb,10
cec5ba1b0d5d069dcf20ecb8ad5f1745868cc707d6e73af8bcdd6290f16ba5fd,zzecc_sctag_pgen_32b,opdb__sparc_ifu_L1I_16384_4_sparc_ifu,opdb,10
cec5ba1b0d5d069dcf20ecb8ad5f1745868cc707d6e73af8bcdd6290f16ba5fd,zzecc_sctag_pgen_32b,opdb__sparc_ffu_sparc_ffu,opdb,10
cec5ba1b0d5d069dcf20ecb8ad5f1745868cc707d6e73af8bcdd6290f16ba5fd,zzecc_sctag_pgen_32b,opdb__sparc_exu_sparc_exu,opdb,10
cec5ba1b0d5d069dcf20ecb8ad5f1745868cc707d6e73af8bcdd6290f16ba5fd,zzecc_sctag_pgen_32b,opdb__l2_NETWORK_2dmesh__L2_65536_4_l2,opdb,10
cec5ba1b0d5d069dcf20ecb8ad5f1745868cc707d6e73af8bcdd6290f16ba5fd,zzecc_sctag_pgen_32b,opdb__l15_NETWORK_2dmesh__L1D_8192_4__L15_8192_4_l15,opdb,10
cec5ba1b0d5d069dcf20ecb8ad5f1745868cc707d6e73af8bcdd6290f16ba5fd,zzecc_sctag_pgen_32b,opdb__chip_X_5__Y_5__NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_chip,opdb,10
cec5ba1b0d5d069dcf20ecb8ad5f1745868cc707d6e73af8bcdd6290f16ba5fd,zzecc_sctag_pgen_32b,opdb__chip_X_1__Y_1__NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_chip,opdb,10
c9920f9cb11911c3b663c4d0fd2e8c5dd915d69a04560f773702a41e62563abf,zzbufh_60x4,opdb__tile_NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_tile,opdb,10
c9920f9cb11911c3b663c4d0fd2e8c5dd915d69a04560f773702a41e62563abf,zzbufh_60x4,opdb__sparc_mul_sparc_mul,opdb,10
c9920f9cb11911c3b663c4d0fd2e8c5dd915d69a04560f773702a41e62563abf,zzbufh_60x4,opdb__sparc_lsu_L1D_8192_4_sparc_lsu,opdb,10
c9920f9cb11911c3b663c4d0fd2e8c5dd915d69a04560f773702a41e62563abf,zzbufh_60x4,opdb__sparc_ifu_L1I_16384_4_sparc_ifu,opdb,10
c9920f9cb11911c3b663c4d0fd2e8c5dd915d69a04560f773702a41e62563abf,zzbufh_60x4,opdb__sparc_ffu_sparc_ffu,opdb,10
c9920f9cb11911c3b663c4d0fd2e8c5dd915d69a04560f773702a41e62563abf,zzbufh_60x4,opdb__sparc_exu_sparc_exu,opdb,10
c9920f9cb11911c3b663c4d0fd2e8c5dd915d69a04560f773702a41e62563abf,zzbufh_60x4,opdb__l2_NETWORK_2dmesh__L2_65536_4_l2,opdb,10
c9920f9cb11911c3b663c4d0fd2e8c5dd915d69a04560f773702a41e62563abf,zzbufh_60x4,opdb__l15_NETWORK_2dmesh__L1D_8192_4__L15_8192_4_l15,opdb,10
c9920f9cb11911c3b663c4d0fd2e8c5dd915d69a04560f773702a41e62563abf,zzbufh_60x4,opdb__chip_X_5__Y_5__NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_chip,opdb,10
c9920f9cb11911c3b663c4d0fd2e8c5dd915d69a04560f773702a41e62563abf,zzbufh_60x4,opdb__chip_X_1__Y_1__NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_chip,opdb,10
c87badf43ed1cf35b13b6dacc710c3e700e6a4175d0337620f0f43fa6d21aebe,zzadd8,opdb__tile_NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_tile,opdb,10
c87badf43ed1cf35b13b6dacc710c3e700e6a4175d0337620f0f43fa6d21aebe,zzadd8,opdb__sparc_mul_sparc_mul,opdb,10
c87badf43ed1cf35b13b6dacc710c3e700e6a4175d0337620f0f43fa6d21aebe,zzadd8,opdb__sparc_lsu_L1D_8192_4_sparc_lsu,opdb,10
c87badf43ed1cf35b13b6dacc710c3e700e6a4175d0337620f0f43fa6d21aebe,zzadd8,opdb__sparc_ifu_L1I_16384_4_sparc_ifu,opdb,10
c87badf43ed1cf35b13b6dacc710c3e700e6a4175d0337620f0f43fa6d21aebe,zzadd8,opdb__sparc_ffu_sparc_ffu,opdb,10
c87badf43ed1cf35b13b6dacc710c3e700e6a4175d0337620f0f43fa6d21aebe,zzadd8,opdb__sparc_exu_sparc_exu,opdb,10
c87badf43ed1cf35b13b6dacc710c3e700e6a4175d0337620f0f43fa6d21aebe,zzadd8,opdb__l2_NETWORK_2dmesh__L2_65536_4_l2,opdb,10
c87badf43ed1cf35b13b6dacc710c3e700e6a4175d0337620f0f43fa6d21aebe,zzadd8,opdb__l15_NETWORK_2dmesh__L1D_8192_4__L15_8192_4_l15,opdb,10
c87badf43ed1cf35b13b6dacc710c3e700e6a4175d0337620f0f43fa6d21aebe,zzadd8,opdb__chip_X_5__Y_5__NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_chip,opdb,10
c87badf43ed1cf35b13b6dacc710c3e700e6a4175d0337620f0f43fa6d21aebe,zzadd8,opdb__chip_X_1__Y_1__NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_chip,opdb,10
b741fae03139b92915c8850fc7424ecc7018cf96555c9c80fa3aa54ecfa05b90,zzecc_sctag_ecc39,opdb__tile_NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_tile,opdb,10
b741fae03139b92915c8850fc7424ecc7018cf96555c9c80fa3aa54ecfa05b90,zzecc_sctag_ecc39,opdb__sparc_mul_sparc_mul,opdb,10
b741fae03139b92915c8850fc7424ecc7018cf96555c9c80fa3aa54ecfa05b90,zzecc_sctag_ecc39,opdb__sparc_lsu_L1D_8192_4_sparc_lsu,opdb,10
b741fae03139b92915c8850fc7424ecc7018cf96555c9c80fa3aa54ecfa05b90,zzecc_sctag_ecc39,opdb__sparc_ifu_L1I_16384_4_sparc_ifu,opdb,10
b741fae03139b92915c8850fc7424ecc7018cf96555c9c80fa3aa54ecfa05b90,zzecc_sctag_ecc39,opdb__sparc_ffu_sparc_ffu,opdb,10
b741fae03139b92915c8850fc7424ecc7018cf96555c9c80fa3aa54ecfa05b90,zzecc_sctag_ecc39,opdb__sparc_exu_sparc_exu,opdb,10
b741fae03139b92915c8850fc7424ecc7018cf96555c9c80fa3aa54ecfa05b90,zzecc_sctag_ecc39,opdb__l2_NETWORK_2dmesh__L2_65536_4_l2,opdb,10
b741fae03139b92915c8850fc7424ecc7018cf96555c9c80fa3aa54ecfa05b90,zzecc_sctag_ecc39,opdb__l15_NETWORK_2dmesh__L1D_8192_4__L15_8192_4_l15,opdb,10
b741fae03139b92915c8850fc7424ecc7018cf96555c9c80fa3aa54ecfa05b90,zzecc_sctag_ecc39,opdb__chip_X_5__Y_5__NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_chip,opdb,10
b741fae03139b92915c8850fc7424ecc7018cf96555c9c80fa3aa54ecfa05b90,zzecc_sctag_ecc39,opdb__chip_X_1__Y_1__NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_chip,opdb,10
b4a8cacf572c56709b441c7d226fcd28bd49066b0b4b7c678158323ce8bf6833,zzecc_sctag_30b_cor,opdb__tile_NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_tile,opdb,10
b4a8cacf572c56709b441c7d226fcd28bd49066b0b4b7c678158323ce8bf6833,zzecc_sctag_30b_cor,opdb__sparc_mul_sparc_mul,opdb,10
b4a8cacf572c56709b441c7d226fcd28bd49066b0b4b7c678158323ce8bf6833,zzecc_sctag_30b_cor,opdb__sparc_lsu_L1D_8192_4_sparc_lsu,opdb,10
b4a8cacf572c56709b441c7d226fcd28bd49066b0b4b7c678158323ce8bf6833,zzecc_sctag_30b_cor,opdb__sparc_ifu_L1I_16384_4_sparc_ifu,opdb,10
b4a8cacf572c56709b441c7d226fcd28bd49066b0b4b7c678158323ce8bf6833,zzecc_sctag_30b_cor,opdb__sparc_ffu_sparc_ffu,opdb,10
b4a8cacf572c56709b441c7d226fcd28bd49066b0b4b7c678158323ce8bf6833,zzecc_sctag_30b_cor,opdb__sparc_exu_sparc_exu,opdb,10
b4a8cacf572c56709b441c7d226fcd28bd49066b0b4b7c678158323ce8bf6833,zzecc_sctag_30b_cor,opdb__l2_NETWORK_2dmesh__L2_65536_4_l2,opdb,10
b4a8cacf572c56709b441c7d226fcd28bd49066b0b4b7c678158323ce8bf6833,zzecc_sctag_30b_cor,opdb__l15_NETWORK_2dmesh__L1D_8192_4__L15_8192_4_l15,opdb,10
b4a8cacf572c56709b441c7d226fcd28bd49066b0b4b7c678158323ce8bf6833,zzecc_sctag_30b_cor,opdb__chip_X_5__Y_5__NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_chip,opdb,10
b4a8cacf572c56709b441c7d226fcd28bd49066b0b4b7c678158323ce8bf6833,zzecc_sctag_30b_cor,opdb__chip_X_1__Y_1__NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_chip,opdb,10
a356af4b56ec68a96a27d72cbe1c01be435f73654bc2fbf5a4a9e4798113f322,zzadd18,opdb__tile_NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_tile,opdb,10
a356af4b56ec68a96a27d72cbe1c01be435f73654bc2fbf5a4a9e4798113f322,zzadd18,opdb__sparc_mul_sparc_mul,opdb,10
a356af4b56ec68a96a27d72cbe1c01be435f73654bc2fbf5a4a9e4798113f322,zzadd18,opdb__sparc_lsu_L1D_8192_4_sparc_lsu,opdb,10
a356af4b56ec68a96a27d72cbe1c01be435f73654bc2fbf5a4a9e4798113f322,zzadd18,opdb__sparc_ifu_L1I_16384_4_sparc_ifu,opdb,10
a356af4b56ec68a96a27d72cbe1c01be435f73654bc2fbf5a4a9e4798113f322,zzadd18,opdb__sparc_ffu_sparc_ffu,opdb,10
a356af4b56ec68a96a27d72cbe1c01be435f73654bc2fbf5a4a9e4798113f322,zzadd18,opdb__sparc_exu_sparc_exu,opdb,10
a356af4b56ec68a96a27d72cbe1c01be435f73654bc2fbf5a4a9e4798113f322,zzadd18,opdb__l2_NETWORK_2dmesh__L2_65536_4_l2,opdb,10
a356af4b56ec68a96a27d72cbe1c01be435f73654bc2fbf5a4a9e4798113f322,zzadd18,opdb__l15_NETWORK_2dmesh__L1D_8192_4__L15_8192_4_l15,opdb,10
a356af4b56ec68a96a27d72cbe1c01be435f73654bc2fbf5a4a9e4798113f322,zzadd18,opdb__chip_X_5__Y_5__NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_chip,opdb,10
a356af4b56ec68a96a27d72cbe1c01be435f73654bc2fbf5a4a9e4798113f322,zzadd18,opdb__chip_X_1__Y_1__NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_chip,opdb,10
9e2715255ee93e7383a96aa5b8b3c23ed854eae2fcb17a6420bd25f317c2b6da,mul_array2,opdb__tile_NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_tile,opdb,10
9e2715255ee93e7383a96aa5b8b3c23ed854eae2fcb17a6420bd25f317c2b6da,mul_array2,opdb__sparc_mul_sparc_mul,opdb,10
9e2715255ee93e7383a96aa5b8b3c23ed854eae2fcb17a6420bd25f317c2b6da,mul_array2,opdb__sparc_lsu_L1D_8192_4_sparc_lsu,opdb,10
9e2715255ee93e7383a96aa5b8b3c23ed854eae2fcb17a6420bd25f317c2b6da,mul_array2,opdb__sparc_ifu_L1I_16384_4_sparc_ifu,opdb,10
9e2715255ee93e7383a96aa5b8b3c23ed854eae2fcb17a6420bd25f317c2b6da,mul_array2,opdb__sparc_ffu_sparc_ffu,opdb,10
9e2715255ee93e7383a96aa5b8b3c23ed854eae2fcb17a6420bd25f317c2b6da,mul_array2,opdb__sparc_exu_sparc_exu,opdb,10
9e2715255ee93e7383a96aa5b8b3c23ed854eae2fcb17a6420bd25f317c2b6da,mul_array2,opdb__l2_NETWORK_2dmesh__L2_65536_4_l2,opdb,10
9e2715255ee93e7383a96aa5b8b3c23ed854eae2fcb17a6420bd25f317c2b6da,mul_array2,opdb__l15_NETWORK_2dmesh__L1D_8192_4__L15_8192_4_l15,opdb,10
9e2715255ee93e7383a96aa5b8b3c23ed854eae2fcb17a6420bd25f317c2b6da,mul_array2,opdb__chip_X_5__Y_5__NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_chip,opdb,10
9e2715255ee93e7383a96aa5b8b3c23ed854eae2fcb17a6420bd25f317c2b6da,mul_array2,opdb__chip_X_1__Y_1__NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_chip,opdb,10
97fd47adc68be0f7ef49fdd45c5dcaf773c7aec54ef0347c671f35bccf9d44dd,zzpenc64_lv,opdb__tile_NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_tile,opdb,10
97fd47adc68be0f7ef49fdd45c5dcaf773c7aec54ef0347c671f35bccf9d44dd,zzpenc64_lv,opdb__sparc_mul_sparc_mul,opdb,10
97fd47adc68be0f7ef49fdd45c5dcaf773c7aec54ef0347c671f35bccf9d44dd,zzpenc64_lv,opdb__sparc_lsu_L1D_8192_4_sparc_lsu,opdb,10
97fd47adc68be0f7ef49fdd45c5dcaf773c7aec54ef0347c671f35bccf9d44dd,zzpenc64_lv,opdb__sparc_ifu_L1I_16384_4_sparc_ifu,opdb,10
97fd47adc68be0f7ef49fdd45c5dcaf773c7aec54ef0347c671f35bccf9d44dd,zzpenc64_lv,opdb__sparc_ffu_sparc_ffu,opdb,10
97fd47adc68be0f7ef49fdd45c5dcaf773c7aec54ef0347c671f35bccf9d44dd,zzpenc64_lv,opdb__sparc_exu_sparc_exu,opdb,10
97fd47adc68be0f7ef49fdd45c5dcaf773c7aec54ef0347c671f35bccf9d44dd,zzpenc64_lv,opdb__l2_NETWORK_2dmesh__L2_65536_4_l2,opdb,10
97fd47adc68be0f7ef49fdd45c5dcaf773c7aec54ef0347c671f35bccf9d44dd,zzpenc64_lv,opdb__l15_NETWORK_2dmesh__L1D_8192_4__L15_8192_4_l15,opdb,10
97fd47adc68be0f7ef49fdd45c5dcaf773c7aec54ef0347c671f35bccf9d44dd,zzpenc64_lv,opdb__chip_X_5__Y_5__NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_chip,opdb,10
97fd47adc68be0f7ef49fdd45c5dcaf773c7aec54ef0347c671f35bccf9d44dd,zzpenc64_lv,opdb__chip_X_1__Y_1__NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_chip,opdb,10
8bf82d21491f6abd9cf43a0fec2fafadf5ec28e887100e5ecd6d77de2e902c48,mul64,opdb__tile_NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_tile,opdb,10
8bf82d21491f6abd9cf43a0fec2fafadf5ec28e887100e5ecd6d77de2e902c48,mul64,opdb__sparc_mul_sparc_mul,opdb,10
8bf82d21491f6abd9cf43a0fec2fafadf5ec28e887100e5ecd6d77de2e902c48,mul64,opdb__sparc_lsu_L1D_8192_4_sparc_lsu,opdb,10
8bf82d21491f6abd9cf43a0fec2fafadf5ec28e887100e5ecd6d77de2e902c48,mul64,opdb__sparc_ifu_L1I_16384_4_sparc_ifu,opdb,10
8bf82d21491f6abd9cf43a0fec2fafadf5ec28e887100e5ecd6d77de2e902c48,mul64,opdb__sparc_ffu_sparc_ffu,opdb,10
8bf82d21491f6abd9cf43a0fec2fafadf5ec28e887100e5ecd6d77de2e902c48,mul64,opdb__sparc_exu_sparc_exu,opdb,10
8bf82d21491f6abd9cf43a0fec2fafadf5ec28e887100e5ecd6d77de2e902c48,mul64,opdb__l2_NETWORK_2dmesh__L2_65536_4_l2,opdb,10
8bf82d21491f6abd9cf43a0fec2fafadf5ec28e887100e5ecd6d77de2e902c48,mul64,opdb__l15_NETWORK_2dmesh__L1D_8192_4__L15_8192_4_l15,opdb,10
8bf82d21491f6abd9cf43a0fec2fafadf5ec28e887100e5ecd6d77de2e902c48,mul64,opdb__chip_X_5__Y_5__NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_chip,opdb,10
8bf82d21491f6abd9cf43a0fec2fafadf5ec28e887100e5ecd6d77de2e902c48,mul64,opdb__chip_X_1__Y_1__NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_chip,opdb,10
8362566d8d33dbc0c72d6377e6cdfcae7002a822b52354b809ba940b44d9e9fa,zzadd32op4,opdb__tile_NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_tile,opdb,10
8362566d8d33dbc0c72d6377e6cdfcae7002a822b52354b809ba940b44d9e9fa,zzadd32op4,opdb__sparc_mul_sparc_mul,opdb,10
8362566d8d33dbc0c72d6377e6cdfcae7002a822b52354b809ba940b44d9e9fa,zzadd32op4,opdb__sparc_lsu_L1D_8192_4_sparc_lsu,opdb,10
8362566d8d33dbc0c72d6377e6cdfcae7002a822b52354b809ba940b44d9e9fa,zzadd32op4,opdb__sparc_ifu_L1I_16384_4_sparc_ifu,opdb,10
8362566d8d33dbc0c72d6377e6cdfcae7002a822b52354b809ba940b44d9e9fa,zzadd32op4,opdb__sparc_ffu_sparc_ffu,opdb,10
8362566d8d33dbc0c72d6377e6cdfcae7002a822b52354b809ba940b44d9e9fa,zzadd32op4,opdb__sparc_exu_sparc_exu,opdb,10
8362566d8d33dbc0c72d6377e6cdfcae7002a822b52354b809ba940b44d9e9fa,zzadd32op4,opdb__l2_NETWORK_2dmesh__L2_65536_4_l2,opdb,10
8362566d8d33dbc0c72d6377e6cdfcae7002a822b52354b809ba940b44d9e9fa,zzadd32op4,opdb__l15_NETWORK_2dmesh__L1D_8192_4__L15_8192_4_l15,opdb,10
8362566d8d33dbc0c72d6377e6cdfcae7002a822b52354b809ba940b44d9e9fa,zzadd32op4,opdb__chip_X_5__Y_5__NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_chip,opdb,10
8362566d8d33dbc0c72d6377e6cdfcae7002a822b52354b809ba940b44d9e9fa,zzadd32op4,opdb__chip_X_1__Y_1__NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_chip,opdb,10
78522c4668b52900254aa1cc88f63a0550957e1c4e5d05013ec3e0b75fdd8013,zzadd32,opdb__tile_NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_tile,opdb,10
78522c4668b52900254aa1cc88f63a0550957e1c4e5d05013ec3e0b75fdd8013,zzadd32,opdb__sparc_mul_sparc_mul,opdb,10
78522c4668b52900254aa1cc88f63a0550957e1c4e5d05013ec3e0b75fdd8013,zzadd32,opdb__sparc_lsu_L1D_8192_4_sparc_lsu,opdb,10
78522c4668b52900254aa1cc88f63a0550957e1c4e5d05013ec3e0b75fdd8013,zzadd32,opdb__sparc_ifu_L1I_16384_4_sparc_ifu,opdb,10
78522c4668b52900254aa1cc88f63a0550957e1c4e5d05013ec3e0b75fdd8013,zzadd32,opdb__sparc_ffu_sparc_ffu,opdb,10
78522c4668b52900254aa1cc88f63a0550957e1c4e5d05013ec3e0b75fdd8013,zzadd32,opdb__sparc_exu_sparc_exu,opdb,10
78522c4668b52900254aa1cc88f63a0550957e1c4e5d05013ec3e0b75fdd8013,zzadd32,opdb__l2_NETWORK_2dmesh__L2_65536_4_l2,opdb,10
78522c4668b52900254aa1cc88f63a0550957e1c4e5d05013ec3e0b75fdd8013,zzadd32,opdb__l15_NETWORK_2dmesh__L1D_8192_4__L15_8192_4_l15,opdb,10
78522c4668b52900254aa1cc88f63a0550957e1c4e5d05013ec3e0b75fdd8013,zzadd32,opdb__chip_X_5__Y_5__NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_chip,opdb,10
78522c4668b52900254aa1cc88f63a0550957e1c4e5d05013ec3e0b75fdd8013,zzadd32,opdb__chip_X_1__Y_1__NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_chip,opdb,10
68e32102fbc9927cb8eeeabf8e528bfcc272a9426ad45d2262bb0825c4718025,mul_array1,opdb__tile_NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_tile,opdb,10
68e32102fbc9927cb8eeeabf8e528bfcc272a9426ad45d2262bb0825c4718025,mul_array1,opdb__sparc_mul_sparc_mul,opdb,10
68e32102fbc9927cb8eeeabf8e528bfcc272a9426ad45d2262bb0825c4718025,mul_array1,opdb__sparc_lsu_L1D_8192_4_sparc_lsu,opdb,10
68e32102fbc9927cb8eeeabf8e528bfcc272a9426ad45d2262bb0825c4718025,mul_array1,opdb__sparc_ifu_L1I_16384_4_sparc_ifu,opdb,10
68e32102fbc9927cb8eeeabf8e528bfcc272a9426ad45d2262bb0825c4718025,mul_array1,opdb__sparc_ffu_sparc_ffu,opdb,10
68e32102fbc9927cb8eeeabf8e528bfcc272a9426ad45d2262bb0825c4718025,mul_array1,opdb__sparc_exu_sparc_exu,opdb,10
68e32102fbc9927cb8eeeabf8e528bfcc272a9426ad45d2262bb0825c4718025,mul_array1,opdb__l2_NETWORK_2dmesh__L2_65536_4_l2,opdb,10
68e32102fbc9927cb8eeeabf8e528bfcc272a9426ad45d2262bb0825c4718025,mul_array1,opdb__l15_NETWORK_2dmesh__L1D_8192_4__L15_8192_4_l15,opdb,10
68e32102fbc9927cb8eeeabf8e528bfcc272a9426ad45d2262bb0825c4718025,mul_array1,opdb__chip_X_5__Y_5__NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_chip,opdb,10
68e32102fbc9927cb8eeeabf8e528bfcc272a9426ad45d2262bb0825c4718025,mul_array1,opdb__chip_X_1__Y_1__NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_chip,opdb,10
5c2477159977b10abe3f2a91f11da232d32227409a60747673c5db6d34d21182,zzadd64_lv,opdb__tile_NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_tile,opdb,10
5c2477159977b10abe3f2a91f11da232d32227409a60747673c5db6d34d21182,zzadd64_lv,opdb__sparc_mul_sparc_mul,opdb,10
5c2477159977b10abe3f2a91f11da232d32227409a60747673c5db6d34d21182,zzadd64_lv,opdb__sparc_lsu_L1D_8192_4_sparc_lsu,opdb,10
5c2477159977b10abe3f2a91f11da232d32227409a60747673c5db6d34d21182,zzadd64_lv,opdb__sparc_ifu_L1I_16384_4_sparc_ifu,opdb,10
5c2477159977b10abe3f2a91f11da232d32227409a60747673c5db6d34d21182,zzadd64_lv,opdb__sparc_ffu_sparc_ffu,opdb,10
5c2477159977b10abe3f2a91f11da232d32227409a60747673c5db6d34d21182,zzadd64_lv,opdb__sparc_exu_sparc_exu,opdb,10
5c2477159977b10abe3f2a91f11da232d32227409a60747673c5db6d34d21182,zzadd64_lv,opdb__l2_NETWORK_2dmesh__L2_65536_4_l2,opdb,10
5c2477159977b10abe3f2a91f11da232d32227409a60747673c5db6d34d21182,zzadd64_lv,opdb__l15_NETWORK_2dmesh__L1D_8192_4__L15_8192_4_l15,opdb,10
5c2477159977b10abe3f2a91f11da232d32227409a60747673c5db6d34d21182,zzadd64_lv,opdb__chip_X_5__Y_5__NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_chip,opdb,10
5c2477159977b10abe3f2a91f11da232d32227409a60747673c5db6d34d21182,zzadd64_lv,opdb__chip_X_1__Y_1__NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_chip,opdb,10
5add0ef742ac562bc0af0c4131ee9dcb8447be658ea03954db438b938bfc198f,zzadd56,opdb__tile_NETWORK_2dmesh__L1D_8192_4__L1I_16384_4__L15_8192_4__L2_65536_4_tile,opdb,10
5add0ef742ac562bc0af0c4131ee9dcb8447be658ea03954db438b938bfc198f,zzadd56,opdb__sparc_mul_sparc_mul,opdb,10
5add0ef742ac562bc0af0c4131ee9dcb8447be658ea03954db438b938bfc198f,zzadd56,opdb__sparc_lsu_L1D_8192_4_sparc_lsu,opdb,10
5add0ef742ac562bc0af0c4131ee9dcb8447be658ea03954db438b938bfc198f,zzadd56,opdb__sparc_ifu_L1I_16384_4_sparc_ifu,opdb,10
